Avg. Area Income;Avg. Area House Age;Avg. Area Number of Rooms;Avg. Area Number of Bedrooms;Area Population;Price;Address
558795037922299;6407946258168510;5370386614169020;2.07;3736006355740450;9313579954219250;54993 James Place Suite 797 South Kenneth   CA 86457-1211
4050354133219890;68817786228613600;6566175292607290;3.14;4597947754493000;7986396541779220;6799 Downs Plaza Randallberg   NH 17910-5241
8339440783174940;560148666755078;59050243437326000;2.08;30487524623204100;1451739624652710;79098 Brandon Island Suite 624 Horneshire   MA 35281-8110
645012264490648;6001641690907000;7293476753807880;5.33;4386930998440170;12789916886996100;8173 Rush Wells New Stephanie   MS 56356
5956953734000420;627953689058963;732537953908138;4.24;3129465246040430;885920553249364;762 Corey Landing Suite 528 Billymouth   AZ 48958
6928031627168200;6861548027571180;6923618931703740;4.33;4029091149402390;14256325419741900;077 Laura Curve New Christopherview   AZ 15138
6634248968113720;5857266081732990;6949108920124760;3.06;11792815159070400;9018817426862380;5342 Dean Overpass Matthewville   MI 08613
7336704599083930;6173290661038380;9054709887987450;5.25;23684787951169200;1521730791403270;469 William Shore Suite 726 South Krystalchester   MP 47720
57122224839461200;5707650030009740;5929733805119470;2.4;4197277154374410;7167710057488750;566 Brown Grove Apt. 886 Cardenasmouth   IN 87042-1285
6197884804645040;7912276046909690;8437966415855880;5.37;56957187749933000;16967171072993600;017 Bowers Field Williamsstad   OK 15934-8122
54299968820232000;6635899749087410;6851535827684730;2.49;3951266370560070;8195980078481780;05946 Wong Spur Susanshire   NY 67746-2473
7142440600668850;55989332197131700;8522538377872320;3.49;3724256159333390;158421395748502;9297 Cole Highway Patrickhaven   DC 02945-8988
57353154356746900;8075447920117230;5678555483410870;4.44;16906421720581600;7988925150396760;88404 William Cape Apt. 249 Dawsonhaven   MA 21219-3496
4473110979996530;4188658328546150;8942797164237110;5.12;3963347304108830;6019730017397130;4896 Jennifer River Apt. 180 Shafferberg   MN 77619-4214
7617549392770540;452414065164513;9524973612345670;4.28;30760994956471500;1456486292963140;82014 Stanton Gardens Suite 664 Lake Dawnborough   DC 86197-4191
6657470999393100;5550264728638200;6844150152614080;2.17;695754494636571;17024060389352000;551 Macdonald Viaduct West Stephanie   TN 55360
9173115438275630;5184810712102600;7943879719757170;6.3;3310209542220820;1566471008325360;860 Thompson Skyway Suite 901 Kimshire   AR 37353-5106
7548703259942800;64539316775765000;7737095684108220;4.02;411053906304319;1592210175923130;5036 Peterson Throughway East Megan   GA 08456-4696
5808843812962340;60178310005194700;5790005274481300;4.21;51925411612821500;9376283466936610;Unit 5584 Box 2763 DPO AE 40544  
7631921860437210;6873130198484810;6294054950948830;3.45;48026308367530600;1558547577837520;09437 Carolyn Mountain Knappview   CA 70608-7504
6057516244459220;5907565592174370;6964616001913240;2.29;3215896790397620;11563292740497600;5052 Chloe Lights Apt. 374 North Scott   IA 81431
6960713366543140;7077680826112610;78330811916777600;3.35;34609040215179900;1514349692197700;8781 Robert Lakes Suite 880 East Wendy   ID 51813
6705684048037330;5222168521547240;7163517523214230;5.25;2513468148451720;10391073263056100;3440 Cannon Lakes Port Melaniehaven   WA 60324-0399
60640931881289700;5165921528637420;5355113623616550;2.32;4311954065626020;8090896719454960;0956 Isabella Lodge East Valeriefurt   CO 64441
690319088775756;57799762459038900;5501755137617890;3.23;15660403008354800;6755363914885670;36736 Kristi Radial Port Carl   ID 35292-9269
8035620938675490;4660417824381500;9710216895601690;5.02;16215417278487600;13735898035017300;10492 Reed Track North Ericstad   IA 78774-8363
60081176620364600;676852369608704;8204552837977620;4.3;6019574626715880;16900910186948600;Unit 6269 Box 9041 DPO AE 13073  
6188147930965310;6519463053465840;7114083652111080;5.38;3559737289302550;12533701489213300;1486 Elizabeth Plains Apt. 235 New Cynthia   MD 73729-5878
5959096529244680;6891731041167120;5736029404406760;2.03;24153882522980100;774073561854088;239 Anna Locks Suite 853 Lisaland   GA 31515-2260
8983131929199780;5201963719662050;7719652763616860;6.37;4533536027620080;1741959834430730;77610 Evan Field Apt. 712 West Shannonland   WI 30751
7217528349942710;7421738946306990;6828247304734240;2.09;50305795413186300;17057627883189600;11385 Thomas Ford New Karinaton   HI 01691-9923
675890488415116;6214842629886660;6060884655694610;2.34;33203383921755000;10711099165850900;385 Barnes Lock Suite 561 Lake Kellytown   NJ 74310
773000314436444;52609747263944800;69365480243203600;4.49;2949904095251400;11180479912095100;039 Chan Meadows South Amandahaven   TN 78068
6538288832347800;53968191800147600;76483861137540200;6.08;4172305474122700;11652530327180600;945 Schneider Villages Apt. 519 West Brittneyburgh   ID 36371-1622
7114521270418000;61521099752376900;6765832563092490;2.31;35642530335506700;1280910189933000;15288 Steven Extensions Suite 209 Zacharybury   KS 87707-6205
6105303800341360;5787890691614510;5687062576234170;2.02;4067577382612710;8411228823806860;8559 Cooper Cove Suite 935 Katherinemouth   NE 81147-6595
6512594786821600;5928483442537700;705775799240006;4.19;37642785273073900;12288107450455200;90043 White Lane Apt. 673 Williamburgh   DE 67265
51949295702728000;62098030366220600;8051118255760870;5.28;353360630541134;10860720710614200;40094 Yates Lodge Suite 008 Fergusonborough   LA 87592-4342
7589798883845980;5316933287381150;6768229398566820;3.33;3416267060680320;1204372295219660;17853 Michael Motorway Danielfurt   MH 28095
714683504959454;6158043452805390;6361238404842270;3.35;4326903336682750;1345004119756510;48466 Brown Port Apt. 116 South Chelseatown   CO 28752
5328799207222870;5755609226659850;7162322376317360;3.32;45152014268008000;11169023448930400;0205 Rose Crescent East Ritaside   MD 10967
6150304059605390;51308131302170700;7015317326319560;3.12;37650869709323200;8224317302651770;18941 Ray Ports East Nicoleland   OR 67363
6889604856078910;6386325180280230;8365074593987130;4.47;28394609780217600;1360623694456930;1515 Watson Fort Christopherberg   MP 90562
9115941832718050;6536045427933750;7373850919174260;3.01;54861091096616900;229837948670761;170 Smith Wall South Christopherhaven   AZ 87521
6337534847930330;6672340059594450;7883780976970760;3.41;4563319223997170;14004982675747500;064 Kaufman River Danielburgh   CO 09090
5969557147423660;54453828503806200;6032795264653430;2.04;20702802670064800;5668487320986080;295 Angela Harbors East Patriciaburgh   GA 95388
6318388974172160;5570561937281830;7541807495807440;5.08;5869120066480720;13675862777380100;950 Luis Avenue Suite 364 West Nicole   OR 03658-3559
6117780813473720;6998928282257400;7088385882572740;5.13;26396291111799700;11133735200017300;27945 Clark Tunnel Kleinmouth   NV 19751-3095
58642311222216000;52099230928527000;62753711251437700;3.42;35131578145165700;721974551474637;6163 Michael Orchard Gallagherborough   GA 48395
53112278060523300;51386518154851000;6325363470975330;4.25;4036738387092570;6855039902718080;4158 Drew Plains Apt. 975 Ericaview   MP 60784
4036661629125720;4902939589246310;7617118099962790;5.07;16349365394310000;15207187474956000;503 Howard Pass Apt. 427 Fernandezborough   GA 02514
6220747580558830;7297532823289810;7002864274301240;5.38;34317538311429900;12804315736478400;2084 Carter Highway Suite 935 New Stevenmouth   DE 67121
57477950762329300;5405444821204950;7207172822223660;6.35;236499688699109;5687031838335620;2105 Lauren Radial Lake Michellestad   FL 92096-6812
5563048895714820;6283122836391750;893311998510628;6.0;38943095990938300;12007648442004500;3407 Preston Pine East Mark   NY 86626-3319
7239930555714510;6740676312444720;7552269769034790;6.15;4166200006926440;16071616371450300;719 Raymond Route West Diane   ME 60200-7803
8986889192719840;4504274579174530;7234479886699990;5.45;3010172457437890;14217154153436000;310 Paul Mill Suite 863 Pamelaland   AS 20202-1133
5980149102943550;4210462757597710;4954387464005620;2.03;335349264026452;3111112005867720;47705 Bethany Forge Suite 965 North Heatherhaven   ND 10371
6195715430368160;7841080501837600;7472966963481970;4.19;3844849148202490;1338044383312590;791 Noble Port Michaelland   OK 69198
7112343281553730;6685810937211530;6169238369795870;3.43;4402014410184680;1417870982736730;143 Thomas Rapid Apt. 929 West Laurieport   ND 69617
55202705470425900;4375933244174510;8259044318322890;3.4;28424951645910600;7963894379566300;690 Lozano Inlet Michelleville   AL 07048-6472
7929812200821380;71882081346869200;5336841155637910;3.44;15753266638486400;1310207133039430;3591 Pham Spring Suite 077 Lisaport   CT 43572
6507056700870920;7143558507159830;55797660549495300;4.3;24852565152917200;9948977277644670;Unit 9227 Box 8732 DPO AE 73770  
6849498255210550;7230364893023650;7265462684498110;5.46;1399857120519680;12029878293471300;530 Johnson Circles Cathyborough   MN 30306
5570220537617490;5551957131761890;564855539650755;3.08;40087795614364800;7687519005440950;029 Patricia Bridge Apt. 540 Tranmouth   MP 59378-9231
57233608492353300;78938341613576200;6036621215250680;2.27;3737491924462830;12116553054900400;880 Julie Union Suite 360 Sarahchester   LA 70074-3596
8531388545069010;6033157792417200;6633757594605540;4.21;23974435567517400;15404182221625400;85227 Kevin Stream Suite 299 Lake Todd   WV 65286
6022465171307350;46759401326623500;5428846667140250;3.23;42182862110463500;7122284243027210;97544 Williams Unions Suite 893 South Harry   ME 21119
7387381918888780;6789870886338680;66309090861014200;3.17;3333632734675030;1525533406625510;844 Hanson Points East Lisa   ME 83883
63149485228916500;71562944333471900;5518835024331590;2.04;37578846872002500;10342184018590300;171 Rocha Via Cassandrafort   RI 90064-6234
5859379403506240;4662980906150830;6333616931880890;2.04;3928752790248170;8741036606065920;2758 Joshua Mission Lake Chelsea   AS 18304-4644
7383987241657260;6446181952298750;8274063584311320;4.19;4760251020509140;1912825285217760;75441 Ritter Corners North Roberttown   UT 52401-4300
7598483110879790;6725721311036270;7887775836316500;4.31;42248685855549600;17547705902068600;7815 Burns Skyway Suite 637 Melissaborough   TX 51087-6056
8214536942107810;6540967950191390;6876150328884670;4.23;2573609605455740;1340066913084390;885 Veronica Stravenue Wilsonland   FM 77249-8036
6901718280012650;577710614834081;5783612778547620;3.11;55830752835713600;14467568627614200;42822 Billy Lights Tranchester   TX 45052
7542917897604670;6818759161009510;7570447110624040;5.48;3676924968163200;15927682418269300;39474 Steven Fort Apt. 881 Kristaport   OR 79397-4419
6951353892073040;4122901533148030;7641107312416660;6.08;1405405343322930;6603649813358300;030 Jason Coves Apt. 387 Lake Christophershire   CA 88567
5778241707710910;515930097752672;6332626733044220;2.46;3342684937548800;8613215806924710;Unit 2107 Box 1980 DPO AA 76733  
7437213845247940;6562379590475670;8184510518059630;6.35;3432196015488420;16482467742056000;111 Wilson Cape Suite 484 Hernandezton   VI 53808
6352212193223410;55380428493757400;6952195766338210;2.04;31995525292187400;9771358856578040;720 Vasquez Crest Roberthaven   OK 57313
61193714830606500;7647150881972750;9086807717369450;3.21;33196059836983400;15919341903279100;518 Gilmore Stream Suite 013 Lake Donald   ND 18581
60316790730472200;4308730208474470;5564352875406080;4.12;33831893626055700;6953863310386210;126 Kim Mount Apt. 763 Mariemouth   TN 60875
5846991220251150;54088999650511000;4807387458070320;2.26;33547984821256900;5689770727690810;43340 Thomas Mission Suite 671 Longport   VT 28226
7517990298976260;4595920955904100;7201635798893810;5.13;2397809330470160;9355908042953260;38138 Carter Shores Lake Felicia   OK 96739-7550
5618696329135330;39920279464886200;8960742514901390;5.2;4185565473511030;984311774539692;569 Jeremy Orchard New Randy   RI 27359-4665
7322506629546850;59334985362010100;6868603895081700;2.3;6183053972217980;17962458079055600;81623 Jenna Brook Davidfort   PR 76020
7433892770976370;508471486781009;5186852795730610;4.07;1805717178445350;7200802320528890;6548 Christopher Pike West Adammouth   NJ 07199
52188118727456400;5636892090562980;580740147918808;4.03;42495754677324800;7838084024661680;56449 Walters Forks Port Juliaburgh   DE 80081
8331110394324990;6690551404507720;8297556744755870;3.16;3038636631076520;15986159744864100;2172 Jensen Lodge Porterport   NJ 82686-8071
7228867520295730;6599434696688800;7979877823699210;5.11;391469204990548;15641252379417600;20276 Kelsey Plains Apt. 162 New Angiefort   DE 15768-7899
5486621569435770;69867632754135600;7285434147207380;3.46;3519284402784520;9294806298952120;193 Green Causeway Suite 635 Sotoburgh   NJ 15816-5656
8575965776192370;4789357418179960;8965705366370030;6.22;25897758021483200;14144953431338100;222 Kevin Walks North Robertoton   FL 87877
5945334203694820;6291113540231790;7482571479130460;6.08;2969764480583120;8376681026021090;809 May Mills Yoderburgh   NH 42375-8927
698787741990808;7218330987033390;62491922346316700;4.02;2681417474758400;11975154542248300;48635 Burch Pine Lake Ellen   KY 06268
5924329763001670;6729520552223560;7058764827692580;4.26;51405352484359000;12320048298347400;63891 Rebecca Stravenue Suite 746 East Vincentland   NV 30237
5785333019600960;6500094305857640;731655100341926;4.36;4768822659778620;12859334084066800;507 Dorsey Harbor Suite 445 North Jacobbury   ID 07463
666433146336998;6392834115438600;7698007535660310;4.41;3097115710633630;13615219829376200;475 Robert Road Apt. 547 Charlotteburgh   CO 82148-4460
6924829958792870;5958735586989850;5652694477356130;2.21;3599010338695560;10908263744863100;1249 Rodriguez Skyway East Laura   UT 81039
7512972115820680;6287836930790450;7447318295797880;3.37;41620289298398400;14753196991355800;9699 Gilbert Trail Port Marymouth   VT 17881
7620999530758710;7009045647695260;5464338971286140;4.22;227216493988536;10666593829883500;3283 Wu Greens West Michelleton   AS 48620
6934237656545280;6069486986920960;8018121332911230;3.43;21641972863545900;11174329800574400;814 King Fords Ortizton   WY 09795
7763095507510810;68096274201754600;6829667440544680;2.29;317398891160808;14202835588377500;003 Steven Port Apt. 012 North Michaelbury   UT 27451-2671
6892915807448350;7590878455931660;68919694931317900;3.24;17261068627290000;8402728648923190;178 John Fork Apt. 779 East James   VT 90132
7099080491366560;6014814126704310;4651974294470890;2.46;30904253034662700;10249079401935000;USNS Fuentes FPO AE 40375  
55860680838466500;7751794757089140;9024502670125970;5.12;4033522027625750;14942412261904300;4458 Cabrera Plains Apt. 502 Mezamouth   MP 58250
56380988395076900;5706260589311090;66509045285987800;4.37;4399424411460790;11258804873707300;3167 George Knolls Apt. 993 East Loriside   DC 16819-7638
6430633881913620;4806617646621000;78796770572443600;4.28;3076236020559;10824550175112400;74367 Howard Cliff Antoniotown   CO 92048
7654795669776650;6503221469897980;69748044871875300;3.08;40564644887925200;15546349946986000;9453 Kirk Summit Apt. 368 North Lukechester   PA 24710
5710171705023680;5493161996411700;7650205974009910;6.09;4110446662064920;10113653649421200;7958 Mills Lock Apt. 983 Brandonville   DE 25191-2184
7619265603586520;7303749825854230;7337589916967900;6.33;21245841619210100;14327565170942000;22588 Brian Forge Suite 588 South Michelleside   NE 62469-4467
7958555222987560;5778524695376400;8430787826458770;4.32;31773337395105800;16127175530993300;53578 Rachel Estate Suite 891 Daviesstad   MH 60772
